sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
-91.0,211.0,283.0,-196.0,-7.0,221.0,-499.0,-5.0,-49.0,302.0
-39.0,160.0,693.0,-245.0,1.0,277.0,-305.0,-155.0,26.0,300.0
7.0,321.0,924.0,-114.0,8.0,223.0,-40.0,-49.0,20.0,290.0
28.0,510.0,1094.0,-110.0,15.0,65.0,233.0,-73.0,23.0,284.0
25.0,461.0,1068.0,-204.0,19.0,77.0,414.0,73.0,-24.0,303.0
12.0,353.0,911.0,-204.0,11.0,163.0,459.0,192.0,17.0,265.0
-5.0,324.0,721.0,11.0,-5.0,70.0,400.0,162.0,130.0,245.0
-41.0,312.0,275.0,186.0,-30.0,-79.0,243.0,166.0,134.0,258.0
-50.0,149.0,-179.0,185.0,-42.0,-20.0,12.0,46.0,175.0,217.0
-53.0,-24.0,-780.0,72.0,-38.0,19.0,-194.0,64.0,131.0,189.0
-19.0,-57.0,-1188.0,-60.0,-35.0,-6.0,-271.0,-84.0,3.0,161.0
-55.0,9.0,-1231.0,-63.0,-36.0,21.0,-174.0,-94.0,-21.0,142.0
-114.0,-121.0,-862.0,-10.0,-45.0,-29.0,48.0,9.0,-25.0,126.0
-108.0,-318.0,-616.0,55.0,-47.0,-106.0,282.0,16.0,-9.0,75.0
-101.0,-292.0,-600.0,5.0,-35.0,-105.0,406.0,197.0,-29.0,57.0
-112.0,-158.0,-519.0,86.0,-16.0,-63.0,429.0,197.0,-114.0,31.0
-124.0,54.0,-634.0,151.0,1.0,20.0,369.0,219.0,-161.0,4.0
-79.0,107.0,-480.0,17.0,23.0,14.0,196.0,243.0,-176.0,6.0
-100.0,164.0,-75.0,-89.0,44.0,-183.0,18.0,334.0,-222.0,-18.0
-57.0,271.0,536.0,-160.0,51.0,-249.0,-99.0,476.0,-220.0,-48.0
-30.0,329.0,1006.0,-162.0,48.0,-75.0,-205.0,491.0,-126.0,-69.0
-34.0,301.0,1190.0,-199.0,35.0,-69.0,-305.0,522.0,-21.0,-74.0
-5.0,110.0,1290.0,-165.0,2.0,-129.0,-357.0,314.0,50.0,-66.0
11.0,92.0,1198.0,-86.0,-33.0,8.0,-270.0,188.0,36.0,-78.0
28.0,128.0,981.0,-32.0,-52.0,151.0,-55.0,144.0,0.0,-108.0
10.0,66.0,627.0,55.0,-65.0,198.0,172.0,94.0,16.0,-119.0
44.0,72.0,424.0,114.0,-75.0,254.0,320.0,158.0,65.0,-89.0
20.0,190.0,199.0,174.0,-79.0,254.0,296.0,195.0,87.0,-86.0
59.0,249.0,-40.0,196.0,-81.0,56.0,175.0,330.0,66.0,-116.0
110.0,135.0,-118.0,179.0,-76.0,-20.0,143.0,304.0,42.0,-133.0
98.0,-63.0,-386.0,108.0,-62.0,152.0,201.0,306.0,88.0,-121.0
65.0,-144.0,-792.0,62.0,-51.0,238.0,286.0,293.0,166.0,-103.0
82.0,-127.0,-893.0,171.0,-41.0,168.0,377.0,158.0,199.0,-119.0
154.0,-221.0,-677.0,140.0,-29.0,154.0,397.0,173.0,223.0,-101.0
108.0,-325.0,-387.0,62.0,-18.0,175.0,357.0,118.0,131.0,-95.0
104.0,-384.0,-119.0,65.0,-8.0,192.0,260.0,177.0,5.0,-101.0
147.0,-375.0,18.0,-55.0,-4.0,238.0,72.0,236.0,-40.0,-71.0
188.0,-387.0,-29.0,-100.0,-1.0,218.0,-87.0,314.0,-49.0,-54.0
166.0,-395.0,-325.0,-69.0,-1.0,176.0,-141.0,500.0,-71.0,-29.0
134.0,-311.0,-352.0,-90.0,-1.0,87.0,-93.0,539.0,-133.0,-21.0
117.0,-276.0,118.0,-182.0,3.0,95.0,38.0,622.0,-146.0,-13.0
119.0,-248.0,642.0,-188.0,6.0,157.0,222.0,489.0,-200.0,16.0
137.0,-168.0,917.0,-41.0,15.0,185.0,419.0,363.0,-231.0,28.0
78.0,-27.0,935.0,-49.0,24.0,258.0,543.0,271.0,-172.0,8.0
98.0,62.0,572.0,-78.0,33.0,177.0,549.0,0.0,-143.0,-5.0
124.0,34.0,-166.0,129.0,36.0,27.0,456.0,-42.0,-90.0,5.0
103.0,1.0,-574.0,197.0,34.0,16.0,331.0,-14.0,-86.0,2.0
115.0,19.0,-560.0,179.0,27.0,51.0,166.0,79.0,-127.0,-11.0
107.0,65.0,-391.0,241.0,19.0,-45.0,-24.0,-36.0,-79.0,-9.0
105.0,48.0,-115.0,130.0,14.0,27.0,-140.0,-208.0,-87.0,-8.0
111.0,61.0,258.0,58.0,8.0,179.0,-168.0,-253.0,-131.0,-9.0
56.0,82.0,537.0,-10.0,0.0,160.0,-137.0,-299.0,-105.0,-4.0
6.0,5.0,486.0,-114.0,-2.0,185.0,-86.0,-46.0,-53.0,14.0
-28.0,-141.0,238.0,-122.0,12.0,116.0,-40.0,49.0,70.0,46.0
-42.0,-263.0,-75.0,-69.0,28.0,73.0,6.0,192.0,177.0,52.0
-13.0,-102.0,-307.0,14.0,21.0,107.0,75.0,327.0,206.0,80.0
-22.0,76.0,-533.0,5.0,1.0,97.0,118.0,308.0,186.0,107.0
-4.0,64.0,-403.0,-78.0,-13.0,60.0,121.0,513.0,207.0,111.0
52.0,65.0,62.0,-110.0,-7.0,109.0,107.0,583.0,237.0,119.0
74.0,103.0,277.0,-79.0,12.0,299.0,116.0,713.0,195.0,97.0
43.0,240.0,336.0,-103.0,25.0,275.0,177.0,807.0,169.0,89.0
7.0,323.0,345.0,-159.0,19.0,192.0,195.0,759.0,99.0,54.0
-46.0,240.0,398.0,-166.0,4.0,213.0,165.0,594.0,73.0,19.0
-35.0,100.0,358.0,-188.0,0.0,126.0,88.0,306.0,127.0,32.0
33.0,40.0,287.0,-121.0,11.0,4.0,-7.0,138.0,189.0,11.0
76.0,52.0,193.0,60.0,31.0,64.0,-39.0,-110.0,202.0,9.0
62.0,-41.0,-27.0,9.0,38.0,177.0,-17.0,-84.0,80.0,37.0
59.0,-22.0,-147.0,-100.0,28.0,19.0,77.0,46.0,23.0,57.0
101.0,129.0,-286.0,-68.0,4.0,-75.0,205.0,62.0,-10.0,59.0
60.0,38.0,-391.0,32.0,-15.0,9.0,294.0,169.0,-39.0,59.0
62.0,-161.0,-344.0,180.0,-15.0,98.0,300.0,121.0,-7.0,89.0
85.0,-219.0,-280.0,199.0,-5.0,171.0,233.0,168.0,-79.0,84.0
96.0,-146.0,-230.0,176.0,2.0,187.0,147.0,205.0,-89.0,46.0
93.0,-68.0,-44.0,110.0,-4.0,262.0,118.0,290.0,-98.0,39.0
105.0,-126.0,108.0,36.0,-21.0,234.0,164.0,423.0,-160.0,43.0
86.0,-216.0,143.0,3.0,-34.0,215.0,143.0,485.0,-143.0,-8.0
68.0,-154.0,41.0,26.0,-30.0,246.0,81.0,602.0,-152.0,-44.0
137.0,30.0,-42.0,192.0,-13.0,215.0,125.0,530.0,-122.0,-33.0
138.0,31.0,170.0,262.0,-9.0,140.0,196.0,582.0,-58.0,-49.0
150.0,-105.0,513.0,272.0,-6.0,12.0,208.0,533.0,-48.0,-82.0
129.0,-122.0,898.0,294.0,0.0,22.0,115.0,415.0,-87.0,-96.0
208.0,-72.0,999.0,198.0,11.0,-55.0,-53.0,395.0,-121.0,-51.0
249.0,-126.0,757.0,118.0,21.0,-150.0,-205.0,201.0,-139.0,-26.0
147.0,-152.0,255.0,7.0,16.0,-26.0,-288.0,166.0,-116.0,-57.0
142.0,-53.0,-317.0,-134.0,10.0,13.0,-272.0,35.0,-66.0,-43.0
199.0,-47.0,-719.0,-205.0,8.0,-109.0,-201.0,86.0,-70.0,-7.0
203.0,-68.0,-883.0,-211.0,15.0,-96.0,-115.0,327.0,10.0,-11.0
157.0,-107.0,-768.0,-51.0,19.0,106.0,-26.0,419.0,39.0,-26.0
164.0,-70.0,-709.0,1.0,18.0,38.0,92.0,589.0,-19.0,-12.0
148.0,51.0,-606.0,-46.0,11.0,-137.0,258.0,535.0,-9.0,11.0
170.0,58.0,-430.0,-48.0,-3.0,-118.0,425.0,412.0,-7.0,3.0
85.0,-7.0,-215.0,-205.0,-17.0,-26.0,474.0,175.0,45.0,-9.0
50.0,-46.0,37.0,-254.0,-35.0,106.0,347.0,40.0,90.0,44.0
66.0,21.0,212.0,-170.0,-43.0,78.0,91.0,114.0,93.0,52.0
15.0,117.0,294.0,-129.0,-40.0,149.0,-188.0,171.0,108.0,20.0
14.0,175.0,228.0,-159.0,-37.0,255.0,-324.0,384.0,100.0,40.0
-52.0,221.0,213.0,-126.0,-45.0,84.0,-314.0,310.0,84.0,56.0
-32.0,244.0,119.0,27.0,-59.0,-41.0,-234.0,219.0,127.0,60.0
16.0,202.0,113.0,95.0,-59.0,41.0,-158.0,153.0,155.0,20.0
35.0,159.0,347.0,175.0,-27.0,180.0,-103.0,77.0,150.0,14.0
-14.0,64.0,492.0,152.0,23.0,94.0,-12.0,116.0,208.0,34.0
29.0,25.0,525.0,89.0,56.0,-11.0,73.0,90.0,206.0,-19.0
33.0,64.0,434.0,117.0,65.0,38.0,134.0,375.0,161.0,-48.0
-26.0,33.0,87.0,79.0,65.0,91.0,168.0,521.0,166.0,-33.0
19.0,66.0,-505.0,-39.0,68.0,119.0,190.0,570.0,186.0,-68.0
-23.0,181.0,-1125.0,-200.0,71.0,166.0,168.0,570.0,232.0,-120.0
16.0,307.0,-1595.0,-175.0,67.0,254.0,62.0,339.0,285.0,-139.0
31.0,313.0,-1602.0,-132.0,50.0,300.0,-84.0,301.0,245.0,-136.0
4.0,240.0,-1287.0,-194.0,27.0,374.0,-210.0,120.0,226.0,-143.0
-10.0,131.0,-833.0,-232.0,19.0,302.0,-247.0,46.0,244.0,-169.0
-20.0,17.0,-283.0,-280.0,24.0,242.0,-228.0,49.0,176.0,-162.0
-52.0,-56.0,-33.0,-220.0,41.0,345.0,-160.0,84.0,188.0,-144.0
-22.0,-76.0,97.0,-98.0,58.0,338.0,-22.0,314.0,243.0,-149.0
76.0,-34.0,377.0,43.0,54.0,237.0,158.0,358.0,225.0,-150.0
101.0,-55.0,748.0,196.0,39.0,146.0,272.0,482.0,190.0,-126.0
166.0,-74.0,1032.0,176.0,32.0,197.0,197.0,389.0,184.0,-106.0
176.0,-15.0,1226.0,19.0,33.0,247.0,15.0,243.0,111.0,-97.0
232.0,104.0,1160.0,-78.0,32.0,245.0,-180.0,73.0,4.0,-70.0
253.0,137.0,734.0,48.0,35.0,179.0,-243.0,-282.0,6.0,-35.0
223.0,16.0,300.0,190.0,48.0,188.0,-173.0,-260.0,1.0,-1.0
242.0,-23.0,-135.0,136.0,48.0,280.0,-90.0,-242.0,51.0,1.0
205.0,102.0,-463.0,83.0,30.0,229.0,31.0,-121.0,75.0,13.0
177.0,146.0,-737.0,10.0,8.0,225.0,179.0,-5.0,31.0,52.0
179.0,129.0,-938.0,-90.0,-7.0,189.0,321.0,81.0,69.0,38.0
187.0,70.0,-999.0,-93.0,-10.0,267.0,312.0,238.0,36.0,13.0
132.0,56.0,-1122.0,0.0,-4.0,350.0,95.0,142.0,-7.0,21.0
140.0,116.0,-1154.0,-28.0,6.0,319.0,-193.0,158.0,67.0,34.0
177.0,59.0,-966.0,-77.0,16.0,335.0,-377.0,145.0,79.0,29.0
123.0,164.0,-516.0,76.0,22.0,191.0,-400.0,195.0,13.0,18.0
105.0,213.0,174.0,116.0,23.0,134.0,-314.0,334.0,-14.0,42.0
112.0,198.0,871.0,85.0,16.0,127.0,-179.0,439.0,-47.0,48.0
76.0,132.0,1245.0,103.0,1.0,70.0,-81.0,517.0,-23.0,33.0
34.0,-44.0,1236.0,111.0,-6.0,77.0,-42.0,413.0,6.0,63.0
26.0,-9.0,957.0,151.0,-2.0,135.0,-127.0,421.0,-7.0,77.0
32.0,7.0,536.0,139.0,-4.0,169.0,-310.0,352.0,41.0,42.0
39.0,-23.0,47.0,96.0,-8.0,40.0,-426.0,393.0,72.0,-14.0
25.0,-92.0,-421.0,50.0,-19.0,-58.0,-434.0,432.0,76.0,-28.0
-29.0,-152.0,-613.0,-20.0,-38.0,-153.0,-411.0,275.0,118.0,-17.0
-25.0,-130.0,-536.0,-92.0,-57.0,-198.0,-390.0,227.0,129.0,-45.0
14.0,-52.0,-336.0,-128.0,-73.0,-232.0,-294.0,25.0,120.0,-69.0
20.0,-67.0,-56.0,-105.0,-74.0,-306.0,-79.0,3.0,150.0,-75.0
-8.0,-218.0,226.0,-190.0,-71.0,-244.0,210.0,-51.0,123.0,-56.0
16.0,-267.0,269.0,-325.0,-71.0,-190.0,434.0,-147.0,123.0,-41.0
14.0,-310.0,99.0,-290.0,-70.0,-91.0,507.0,-20.0,202.0,-31.0
-91.0,-400.0,-49.0,-192.0,-66.0,-3.0,426.0,-114.0,185.0,-11.0
-53.0,-312.0,-93.0,-164.0,-61.0,62.0,241.0,-14.0,102.0,-42.0
-6.0,-117.0,-20.0,-132.0,-61.0,70.0,14.0,79.0,58.0,-36.0
20.0,-85.0,116.0,-27.0,-67.0,73.0,-207.0,153.0,59.0,2.0
32.0,-130.0,218.0,-11.0,-70.0,179.0,-290.0,264.0,17.0,-18.0
1.0,-226.0,171.0,-41.0,-59.0,-10.0,-216.0,164.0,-27.0,-29.0
49.0,-147.0,160.0,-58.0,-39.0,-114.0,-37.0,181.0,-14.0,-26.0
36.0,11.0,211.0,-89.0,-20.0,3.0,119.0,29.0,-38.0,-11.0
61.0,83.0,163.0,-76.0,-17.0,-6.0,113.0,-44.0,-11.0,16.0
82.0,184.0,28.0,-27.0,-30.0,-143.0,11.0,-75.0,37.0,10.0
118.0,202.0,-162.0,48.0,-36.0,-175.0,-64.0,-140.0,14.0,36.0
155.0,273.0,-384.0,10.0,-43.0,3.0,-79.0,-49.0,6.0,77.0
147.0,259.0,-671.0,-52.0,-41.0,-12.0,-158.0,-22.0,-79.0,107.0
186.0,225.0,-864.0,-2.0,-17.0,-107.0,-296.0,151.0,-118.0,157.0
209.0,243.0,-710.0,51.0,13.0,-236.0,-346.0,195.0,-57.0,199.0
221.0,45.0,-275.0,45.0,32.0,-262.0,-352.0,334.0,-46.0,236.0
139.0,-162.0,263.0,-86.0,33.0,-130.0,-334.0,497.0,23.0,269.0
154.0,-171.0,781.0,-122.0,31.0,-196.0,-249.0,450.0,74.0,341.0
173.0,-136.0,988.0,-24.0,31.0,-245.0,-129.0,513.0,61.0,408.0
84.0,-207.0,738.0,35.0,36.0,-211.0,4.0,406.0,109.0,436.0
90.0,-288.0,174.0,114.0,36.0,-168.0,103.0,360.0,141.0,482.0
155.0,-194.0,-326.0,106.0,26.0,-206.0,120.0,203.0,80.0,508.0
241.0,-133.0,-465.0,153.0,15.0,-223.0,115.0,-55.0,40.0,500.0
225.0,-159.0,-327.0,212.0,10.0,-112.0,141.0,-147.0,76.0,459.0
176.0,-92.0,-77.0,259.0,17.0,-83.0,203.0,-184.0,101.0,432.0
138.0,-73.0,116.0,363.0,28.0,-68.0,194.0,-70.0,146.0,426.0
47.0,3.0,143.0,275.0,33.0,-37.0,69.0,-121.0,125.0,401.0
-19.0,-23.0,49.0,176.0,26.0,-54.0,-95.0,-81.0,139.0,375.0
-30.0,-118.0,-40.0,183.0,18.0,-182.0,-238.0,-22.0,268.0,359.0
-41.0,-43.0,-122.0,225.0,21.0,-323.0,-266.0,49.0,319.0,313.0
-12.0,29.0,-233.0,168.0,29.0,-329.0,-193.0,338.0,353.0,268.0
40.0,58.0,-291.0,28.0,30.0,-306.0,-56.0,389.0,300.0,218.0
11.0,-62.0,-161.0,-81.0,18.0,-283.0,80.0,461.0,181.0,137.0
5.0,-136.0,58.0,-167.0,-3.0,-283.0,160.0,341.0,114.0,81.0
-5.0,-102.0,195.0,-245.0,-28.0,-319.0,149.0,155.0,77.0,51.0
-54.0,-64.0,346.0,-277.0,-51.0,-298.0,-5.0,0.0,81.0,27.0
-108.0,-28.0,377.0,-172.0,-65.0,-252.0,-183.0,-330.0,44.0,-60.0
-102.0,-56.0,300.0,-114.0,-61.0,-278.0,-288.0,-351.0,39.0,-128.0
-114.0,5.0,292.0,-16.0,-41.0,-226.0,-261.0,-325.0,-20.0,-147.0
-115.0,122.0,332.0,52.0,-18.0,-108.0,-105.0,-181.0,-57.0,-179.0
-33.0,210.0,393.0,55.0,-5.0,-155.0,85.0,-140.0,-23.0,-195.0
-53.0,256.0,371.0,128.0,3.0,-262.0,284.0,-158.0,-102.0,-228.0
-25.0,246.0,206.0,138.0,3.0,-305.0,404.0,0.0,-121.0,-247.0
44.0,258.0,-99.0,149.0,-8.0,-226.0,397.0,-7.0,-110.0,-260.0
61.0,209.0,-404.0,57.0,-24.0,-102.0,352.0,260.0,-135.0,-236.0
59.0,139.0,-485.0,-4.0,-33.0,-64.0,310.0,495.0,-106.0,-195.0
99.0,121.0,-307.0,-67.0,-19.0,-48.0,262.0,659.0,-65.0,-185.0
95.0,60.0,-147.0,-151.0,7.0,-28.0,224.0,796.0,-77.0,-161.0
34.0,31.0,-189.0,-123.0,31.0,-2.0,188.0,720.0,-119.0,-86.0
67.0,-98.0,-319.0,-230.0,57.0,-21.0,136.0,633.0,-113.0,26.0
107.0,-159.0,-433.0,-228.0,73.0,-90.0,35.0,365.0,-178.0,77.0
138.0,-26.0,-369.0,-97.0,72.0,-67.0,-146.0,199.0,-282.0,106.0
148.0,9.0,-132.0,-109.0,50.0,18.0,-379.0,-25.0,-268.0,172.0
190.0,43.0,97.0,-148.0,17.0,79.0,-561.0,-101.0,-262.0,224.0
204.0,99.0,272.0,-152.0,4.0,88.0,-607.0,-73.0,-284.0,265.0
203.0,165.0,396.0,-157.0,2.0,31.0,-492.0,-195.0,-244.0,296.0
125.0,91.0,453.0,-87.0,1.0,90.0,-330.0,-27.0,-199.0,303.0
34.0,12.0,483.0,-27.0,12.0,185.0,-220.0,-57.0,-143.0,320.0
115.0,-11.0,517.0,75.0,19.0,227.0,-117.0,-42.0,-91.0,312.0
150.0,-162.0,533.0,216.0,16.0,223.0,46.0,-29.0,-95.0,340.0
112.0,-162.0,674.0,142.0,10.0,123.0,257.0,-194.0,-111.0,347.0
53.0,-191.0,822.0,197.0,11.0,88.0,409.0,-90.0,-89.0,273.0
107.0,-205.0,797.0,326.0,31.0,26.0,421.0,-90.0,-56.0,255.0
164.0,-6.0,585.0,252.0,47.0,38.0,274.0,-16.0,-36.0,254.0
88.0,106.0,62.0,155.0,48.0,132.0,43.0,-24.0,-20.0,252.0
42.0,116.0,-618.0,33.0,46.0,132.0,-152.0,-7.0,-9.0,205.0
88.0,153.0,-1095.0,-20.0,51.0,161.0,-207.0,109.0,57.0,175.0
87.0,120.0,-1149.0,-29.0,50.0,196.0,-88.0,-24.0,103.0,200.0
28.0,-21.0,-827.0,-107.0,31.0,221.0,100.0,-57.0,101.0,180.0
40.0,-76.0,-264.0,-150.0,15.0,141.0,246.0,-175.0,157.0,152.0
88.0,-85.0,307.0,-134.0,9.0,-2.0,294.0,-182.0,142.0,149.0
83.0,-228.0,601.0,-89.0,12.0,-1.0,255.0,-175.0,90.0,169.0
29.0,-224.0,553.0,-29.0,16.0,79.0,268.0,-194.0,58.0,134.0
47.0,-87.0,209.0,54.0,17.0,97.0,355.0,3.0,-1.0,128.0
50.0,-141.0,-195.0,84.0,14.0,27.0,409.0,57.0,-56.0,163.0
56.0,-80.0,-382.0,132.0,9.0,-40.0,391.0,227.0,-108.0,141.0
17.0,95.0,-220.0,204.0,-1.0,-2.0,225.0,378.0,-143.0,109.0
4.0,147.0,211.0,121.0,-21.0,64.0,-28.0,456.0,-163.0,82.0
59.0,188.0,705.0,-31.0,-41.0,-8.0,-305.0,410.0,-126.0,88.0
13.0,319.0,944.0,-59.0,-54.0,-89.0,-570.0,129.0,-113.0,64.0
-5.0,535.0,807.0,96.0,-59.0,-81.0,-702.0,-9.0,-81.0,18.0
49.0,505.0,468.0,164.0,-67.0,-152.0,-674.0,-169.0,-28.0,42.0
81.0,351.0,29.0,52.0,-67.0,-197.0,-548.0,-197.0,-56.0,92.0
-5.0,365.0,-338.0,-94.0,-59.0,-124.0,-392.0,-186.0,-15.0,105.0
-75.0,310.0,-599.0,-160.0,-57.0,-15.0,-222.0,-188.0,-20.0,119.0
-40.0,125.0,-807.0,-193.0,-59.0,29.0,-45.0,-97.0,-61.0,170.0
34.0,-26.0,-972.0,-242.0,-60.0,0.0,137.0,-120.0,-14.0,219.0
-31.0,-86.0,-1060.0,-186.0,-56.0,0.0,273.0,-16.0,0.0,243.0
-62.0,-201.0,-956.0,-114.0,-40.0,-14.0,306.0,75.0,-13.0,269.0
8.0,-402.0,-674.0,-103.0,-21.0,10.0,283.0,145.0,12.0,294.0
16.0,-518.0,-279.0,-142.0,-16.0,9.0,249.0,96.0,82.0,287.0
12.0,-561.0,151.0,-138.0,-26.0,3.0,247.0,29.0,61.0,295.0
-17.0,-572.0,491.0,-125.0,-34.0,4.0,235.0,48.0,9.0,289.0
0.0,-563.0,597.0,-121.0,-25.0,39.0,149.0,-127.0,-5.0,239.0
20.0,-528.0,568.0,-66.0,6.0,140.0,83.0,-107.0,3.0,201.0
111.0,-296.0,473.0,5.0,27.0,104.0,99.0,-149.0,87.0,167.0
111.0,89.0,320.0,-9.0,25.0,25.0,116.0,-147.0,80.0,153.0
126.0,422.0,249.0,-47.0,21.0,-97.0,78.0,49.0,5.0,111.0
195.0,612.0,249.0,5.0,22.0,-218.0,-19.0,9.0,-62.0,44.0
193.0,614.0,240.0,-47.0,30.0,-202.0,-132.0,12.0,-113.0,55.0
197.0,484.0,142.0,-114.0,30.0,-151.0,-194.0,-142.0,-103.0,56.0
132.0,316.0,-36.0,-96.0,16.0,-131.0,-201.0,-182.0,-101.0,10.0
128.0,232.0,-311.0,-111.0,0.0,-79.0,-103.0,-86.0,-57.0,0.0
72.0,175.0,-600.0,-156.0,-8.0,-78.0,95.0,-68.0,52.0,8.0
48.0,140.0,-737.0,-236.0,-4.0,-83.0,290.0,194.0,51.0,-9.0
52.0,86.0,-753.0,-288.0,2.0,-71.0,385.0,218.0,-17.0,-25.0
53.0,-53.0,-573.0,-180.0,9.0,-160.0,316.0,142.0,-66.0,-5.0
81.0,-102.0,-197.0,-20.0,21.0,-123.0,101.0,-40.0,-128.0,21.0
102.0,-89.0,194.0,-22.0,33.0,-116.0,-197.0,-280.0,-71.0,-14.0
105.0,-140.0,458.0,8.0,38.0,-68.0,-486.0,-271.0,-19.0,-31.0
42.0,-303.0,494.0,28.0,32.0,-2.0,-682.0,-325.0,-50.0,6.0
60.0,-350.0,288.0,-9.0,27.0,-171.0,-740.0,-308.0,-82.0,-13.0
26.0,-189.0,74.0,100.0,30.0,-271.0,-627.0,-306.0,-94.0,-37.0
-8.0,-27.0,0.0,176.0,48.0,-244.0,-406.0,-229.0,-69.0,-14.0
36.0,144.0,97.0,204.0,65.0,-156.0,-181.0,-229.0,-113.0,36.0
60.0,203.0,353.0,128.0,72.0,-207.0,55.0,-308.0,-149.0,28.0
1.0,178.0,585.0,-41.0,68.0,-250.0,302.0,-264.0,-182.0,-2.0
-16.0,132.0,740.0,-134.0,55.0,-203.0,481.0,-280.0,-230.0,41.0
28.0,14.0,711.0,-120.0,41.0,-194.0,500.0,-94.0,-211.0,70.0
2.0,15.0,518.0,-149.0,21.0,-138.0,325.0,0.0,-181.0,54.0
-29.0,81.0,186.0,-314.0,8.0,-122.0,42.0,0.0,-133.0,55.0
-23.0,13.0,-240.0,-259.0,0.0,-139.0,-203.0,-103.0,-37.0,89.0
23.0,-128.0,-603.0,-189.0,-4.0,-240.0,-310.0,-266.0,9.0,78.0
24.0,-153.0,-846.0,-229.0,7.0,-208.0,-282.0,-229.0,2.0,68.0
-11.0,-71.0,-920.0,-182.0,27.0,-176.0,-192.0,-286.0,43.0,108.0
-66.0,-42.0,-802.0,-62.0,47.0,-267.0,-120.0,-162.0,88.0,130.0
-76.0,-40.0,-508.0,55.0,50.0,-297.0,-63.0,-153.0,188.0,120.0
-19.0,-33.0,-172.0,33.0,30.0,-264.0,-16.0,-133.0,224.0,152.0
-42.0,-4.0,129.0,51.0,-2.0,-204.0,34.0,83.0,166.0,250.0
-130.0,102.0,307.0,158.0,-28.0,-243.0,138.0,83.0,166.0,264.0
-90.0,180.0,362.0,287.0,-33.0,-279.0,266.0,157.0,159.0,257.0
-42.0,177.0,274.0,322.0,-29.0,-346.0,411.0,123.0,184.0,310.0
-132.0,204.0,57.0,296.0,-25.0,-294.0,511.0,186.0,160.0,348.0
-164.0,239.0,-171.0,287.0,-26.0,-232.0,478.0,349.0,100.0,342.0
-131.0,240.0,-366.0,253.0,-31.0,-274.0,305.0,325.0,-17.0,329.0
-115.0,215.0,-369.0,186.0,-37.0,-252.0,26.0,290.0,-116.0,342.0
-148.0,107.0,-243.0,150.0,-41.0,-208.0,-272.0,155.0,-102.0,330.0
-126.0,21.0,-32.0,138.0,-40.0,-108.0,-522.0,123.0,-153.0,320.0
-104.0,-23.0,128.0,23.0,-40.0,-108.0,-658.0,-14.0,-93.0,340.0
-89.0,-119.0,139.0,5.0,-40.0,-35.0,-713.0,-188.0,-95.0,372.0
-42.0,-151.0,102.0,17.0,-42.0,135.0,-761.0,-262.0,-163.0,372.0
-106.0,-49.0,46.0,0.0,-49.0,108.0,-771.0,-413.0,-147.0,367.0
-101.0,-29.0,30.0,13.0,-54.0,-4.0,-723.0,-373.0,-187.0,396.0
-51.0,-219.0,-55.0,-31.0,-57.0,-2.0,-481.0,-376.0,-144.0,384.0
-95.0,-369.0,-144.0,-69.0,-54.0,85.0,-55.0,-284.0,-115.0,357.0
-125.0,-325.0,-230.0,-23.0,-49.0,93.0,370.0,-136.0,-87.0,330.0
-70.0,-265.0,-301.0,63.0,-37.0,-89.0,670.0,-3.0,-42.0,298.0
-70.0,-225.0,-228.0,-13.0,-11.0,-181.0,731.0,203.0,-39.0,267.0
-168.0,-108.0,0.0,-2.0,13.0,-54.0,587.0,153.0,15.0,211.0
-210.0,-13.0,325.0,228.0,31.0,-60.0,344.0,101.0,36.0,162.0
-169.0,37.0,568.0,259.0,38.0,-98.0,121.0,-90.0,80.0,140.0
-143.0,19.0,681.0,171.0,40.0,-129.0,-66.0,-210.0,110.0,104.0
-130.0,-41.0,625.0,170.0,36.0,-122.0,-148.0,-232.0,99.0,32.0
-73.0,25.0,396.0,17.0,25.0,-37.0,-62.0,-266.0,93.0,-7.0
-28.0,136.0,42.0,-51.0,19.0,-86.0,67.0,-127.0,107.0,-33.0
-25.0,88.0,-304.0,72.0,11.0,-144.0,180.0,-181.0,192.0,-72.0
-35.0,0.0,-503.0,106.0,-1.0,-166.0,201.0,-60.0,181.0,-111.0
-49.0,59.0,-439.0,108.0,-19.0,-173.0,162.0,-40.0,164.0,-127.0
-70.0,22.0,-104.0,55.0,-27.0,-262.0,110.0,-88.0,81.0,-138.0
-14.0,-166.0,187.0,74.0,-20.0,-352.0,43.0,-62.0,-22.0,-188.0
-44.0,-294.0,331.0,63.0,-7.0,-283.0,-7.0,-227.0,45.0,-190.0
-100.0,-293.0,305.0,-9.0,5.0,-231.0,-4.0,-131.0,28.0,-188.0
-67.0,-246.0,87.0,35.0,5.0,-143.0,86.0,-212.0,51.0,-211.0
-51.0,-175.0,-126.0,117.0,1.0,-113.0,130.0,-247.0,79.0,-215.0
-30.0,4.0,-269.0,158.0,-9.0,-175.0,74.0,-133.0,41.0,-203.0
-37.0,145.0,-379.0,48.0,-21.0,-155.0,-54.0,-147.0,68.0,-167.0
-25.0,258.0,-439.0,-93.0,-20.0,-88.0,-196.0,57.0,9.0,-144.0
-61.0,262.0,-416.0,-236.0,-7.0,-31.0,-277.0,70.0,-86.0,-130.0
