sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
42.0,-586.0,263.0,-68.0,,208.0,-531.0,-679.0,,
-3.0,-576.0,286.0,-76.0,,283.0,-179.0,-2573.0,,
-35.0,-535.0,231.0,-69.0,,188.0,42.0,-4074.0,,
-71.0,-497.0,157.0,-54.0,,114.0,123.0,-3994.0,,
-96.0,-476.0,2.0,-39.0,,142.0,208.0,-2915.0,,
-130.0,-409.0,-127.0,-30.0,,295.0,237.0,-779.0,,
-160.0,-334.0,-284.0,14.0,,325.0,98.0,1075.0,,
-165.0,-349.0,-394.0,38.0,,123.0,-12.0,3196.0,,
-171.0,-413.0,-545.0,28.0,,-45.0,71.0,4290.0,,
-185.0,-457.0,-645.0,20.0,,-4.0,158.0,3621.0,,
-221.0,-410.0,-610.0,2.0,,37.0,231.0,2588.0,,
-200.0,-367.0,-514.0,-18.0,,-175.0,174.0,1437.0,,
-197.0,-338.0,-266.0,-49.0,,-409.0,-20.0,870.0,,
-188.0,-266.0,-110.0,-39.0,,-438.0,-129.0,249.0,,
-172.0,-160.0,33.0,-17.0,,-239.0,-215.0,362.0,,
-170.0,-65.0,57.0,-29.0,,-119.0,-380.0,166.0,,
-152.0,-19.0,-12.0,-62.0,,-179.0,-665.0,-1337.0,,
-151.0,116.0,-64.0,-105.0,,-166.0,-837.0,-2446.0,,
-132.0,277.0,-177.0,-163.0,,-88.0,-790.0,-2913.0,,
-136.0,371.0,-172.0,-193.0,,-183.0,-718.0,-460.0,,
-95.0,404.0,-193.0,-200.0,,-344.0,-740.0,3493.0,,
-48.0,364.0,-183.0,-230.0,,-275.0,-757.0,5587.0,,
-20.0,335.0,-225.0,-228.0,,-233.0,-563.0,5022.0,,
-9.0,340.0,-264.0,-147.0,,-238.0,-314.0,1775.0,,
-5.0,345.0,-226.0,-40.0,,-123.0,-4.0,-831.0,,
40.0,339.0,-191.0,51.0,,-98.0,252.0,-1949.0,,
79.0,379.0,-98.0,131.0,,-124.0,186.0,-2553.0,,
118.0,384.0,-81.0,191.0,,-33.0,29.0,-3492.0,,
130.0,334.0,-65.0,219.0,,-47.0,-157.0,-4109.0,,
153.0,280.0,-95.0,220.0,,-54.0,-314.0,-2570.0,,
157.0,224.0,-135.0,189.0,,83.0,-391.0,-759.0,,
164.0,194.0,-101.0,123.0,,27.0,-503.0,1284.0,,
177.0,132.0,-69.0,57.0,,-64.0,-493.0,2581.0,,
185.0,73.0,-73.0,-2.0,,-110.0,-344.0,2426.0,,
224.0,19.0,-80.0,-55.0,,-83.0,-229.0,2542.0,,
220.0,-38.0,-71.0,-80.0,,-17.0,-227.0,1792.0,,
213.0,-83.0,-52.0,-77.0,,-93.0,-364.0,1080.0,,
196.0,-149.0,-39.0,-65.0,,-275.0,-565.0,962.0,,
180.0,-165.0,-34.0,-22.0,,-477.0,-607.0,1733.0,,
169.0,-114.0,-29.0,6.0,,-487.0,-482.0,3359.0,,
133.0,-135.0,-43.0,13.0,,-361.0,-513.0,4066.0,,
102.0,-256.0,-67.0,72.0,,-250.0,-694.0,3501.0,,
95.0,-358.0,-125.0,107.0,,-350.0,-742.0,1282.0,,
78.0,-384.0,-116.0,134.0,,-361.0,-614.0,-837.0,,
45.0,-354.0,-128.0,183.0,,-184.0,-436.0,-2614.0,,
-6.0,-331.0,-108.0,200.0,,-208.0,-347.0,-3998.0,,
-56.0,-276.0,-64.0,233.0,,-358.0,-344.0,-4029.0,,
-69.0,-163.0,-43.0,283.0,,-440.0,-311.0,-3364.0,,
-91.0,-23.0,-34.0,267.0,,-521.0,-235.0,-1217.0,,
-103.0,96.0,-84.0,240.0,,-634.0,-154.0,1027.0,,
-94.0,196.0,-118.0,189.0,,-487.0,-166.0,2590.0,,
-60.0,237.0,-201.0,97.0,,-294.0,-253.0,2904.0,,
-46.0,194.0,-175.0,74.0,,-139.0,-302.0,1019.0,,
-75.0,161.0,-203.0,59.0,,-171.0,-194.0,-395.0,,
-102.0,61.0,-176.0,57.0,,-387.0,-46.0,-569.0,,
-88.0,-16.0,-152.0,81.0,,-417.0,-203.0,284.0,,
-81.0,33.0,-278.0,121.0,,-388.0,-465.0,1108.0,,
-89.0,44.0,-286.0,125.0,,-295.0,-475.0,618.0,,
-69.0,-9.0,-350.0,76.0,,-302.0,-374.0,-437.0,,
-62.0,24.0,-339.0,85.0,,-233.0,-351.0,-2013.0,,
-36.0,136.0,-350.0,67.0,,-171.0,-405.0,-2424.0,,
-35.0,170.0,-390.0,30.0,,-204.0,-352.0,-1016.0,,
-24.0,182.0,-398.0,14.0,,-136.0,-268.0,1195.0,,
-11.0,180.0,-382.0,-45.0,,-143.0,-358.0,3135.0,,
-20.0,151.0,-294.0,-71.0,,-66.0,-537.0,3508.0,,
-23.0,119.0,-284.0,-121.0,,-137.0,-651.0,2991.0,,
-31.0,-3.0,-208.0,-171.0,,-277.0,-497.0,2106.0,,
-8.0,-151.0,-196.0,-181.0,,-310.0,-303.0,997.0,,
-18.0,-291.0,-233.0,-211.0,,-235.0,-261.0,-938.0,,
-33.0,-377.0,-280.0,-182.0,,-85.0,-140.0,-3490.0,,
-51.0,-411.0,-295.0,-150.0,,-109.0,-48.0,-5310.0,,
-52.0,-407.0,-272.0,-83.0,,11.0,-191.0,-5511.0,,
-57.0,-300.0,-274.0,14.0,,-64.0,-381.0,-3556.0,,
-62.0,-195.0,-232.0,107.0,,-216.0,-351.0,-349.0,,
-41.0,-131.0,-223.0,228.0,,-108.0,-185.0,3789.0,,
-12.0,-133.0,-145.0,326.0,,-18.0,-67.0,6417.0,,
16.0,-123.0,-33.0,397.0,,126.0,-10.0,5905.0,,
-2.0,-47.0,97.0,439.0,,100.0,25.0,3876.0,,
7.0,21.0,150.0,424.0,,155.0,-85.0,689.0,,
20.0,49.0,147.0,354.0,,263.0,-266.0,-2056.0,,
36.0,73.0,107.0,305.0,,299.0,-337.0,-3959.0,,
0.0,188.0,18.0,217.0,,246.0,-361.0,-5022.0,,
-37.0,234.0,16.0,155.0,,-44.0,-351.0,-4488.0,,
-34.0,107.0,-50.0,69.0,,-210.0,-417.0,-2875.0,,
-66.0,-54.0,-87.0,-66.0,,-179.0,-517.0,16.0,,
-63.0,-124.0,-131.0,-101.0,,-53.0,-619.0,2426.0,,
-75.0,-203.0,-194.0,-221.0,,-89.0,-685.0,3373.0,,
-76.0,-276.0,-180.0,-312.0,,-118.0,-559.0,3913.0,,
-106.0,-253.0,-116.0,-295.0,,-10.0,-479.0,4231.0,,
-110.0,-208.0,-73.0,-280.0,,89.0,-544.0,3475.0,,
-103.0,-25.0,-77.0,-291.0,,121.0,-481.0,439.0,,
-128.0,188.0,-29.0,-312.0,,66.0,-380.0,-3425.0,,
-125.0,276.0,-96.0,-297.0,,120.0,-517.0,-6426.0,,
-116.0,323.0,-153.0,-311.0,,83.0,-679.0,-7775.0,,
-102.0,382.0,-175.0,-266.0,,-149.0,-614.0,-7292.0,,
-126.0,402.0,-230.0,-173.0,,-425.0,-411.0,-5415.0,,
-112.0,385.0,-298.0,-131.0,,-328.0,-252.0,-2026.0,,
-116.0,318.0,-419.0,-82.0,,-77.0,-196.0,2701.0,,
-122.0,172.0,-517.0,-52.0,,118.0,-139.0,8059.0,,
-133.0,43.0,-551.0,-64.0,,230.0,-98.0,10607.0,,
-152.0,-110.0,-465.0,-48.0,,1.0,-191.0,8763.0,,
-131.0,-226.0,-379.0,-51.0,,33.0,-203.0,4003.0,,
-138.0,-223.0,-257.0,-42.0,,236.0,91.0,-1788.0,,
-132.0,-177.0,-251.0,-60.0,,330.0,317.0,-5733.0,,
-134.0,-122.0,-306.0,-117.0,,159.0,163.0,-7895.0,,
-127.0,-37.0,-318.0,-149.0,,-20.0,-108.0,-9022.0,,
-131.0,33.0,-408.0,-169.0,,-50.0,-219.0,-9583.0,,
-124.0,10.0,-386.0,-143.0,,-207.0,-115.0,-8460.0,,
-116.0,-21.0,-375.0,-168.0,,-41.0,126.0,-3784.0,,
-132.0,-56.0,-329.0,-207.0,,149.0,188.0,3220.0,,
-134.0,-74.0,-255.0,-230.0,,303.0,0.0,10722.0,,
-146.0,0.0,-272.0,-258.0,,370.0,-119.0,15176.0,,
-149.0,93.0,-281.0,-266.0,,392.0,-194.0,15472.0,,
-190.0,202.0,-316.0,-282.0,,492.0,-285.0,12337.0,,
-196.0,317.0,-264.0,-296.0,,426.0,-335.0,5729.0,,
-187.0,380.0,-253.0,-297.0,,377.0,-426.0,-2110.0,,
-191.0,388.0,-277.0,-273.0,,212.0,-548.0,-9955.0,,
-185.0,358.0,-254.0,-222.0,,257.0,-626.0,-15960.0,,
-224.0,338.0,-269.0,-178.0,,425.0,-663.0,-18554.0,,
-214.0,300.0,-223.0,-171.0,,533.0,-699.0,-17368.0,,
-214.0,214.0,-215.0,-193.0,,545.0,-711.0,-12083.0,,
-219.0,135.0,-166.0,-215.0,,544.0,-574.0,-4791.0,,
-203.0,51.0,-77.0,-262.0,,703.0,-191.0,3083.0,,
-199.0,-32.0,-8.0,-312.0,,579.0,235.0,10714.0,,
-181.0,-64.0,71.0,-335.0,,371.0,467.0,17081.0,,
-206.0,-122.0,90.0,-373.0,,258.0,459.0,19895.0,,
-209.0,-167.0,71.0,-374.0,,339.0,450.0,17737.0,,
-216.0,-119.0,-9.0,-371.0,,306.0,517.0,11803.0,,
-235.0,-135.0,-73.0,-340.0,,271.0,378.0,2841.0,,
-258.0,-147.0,-123.0,-294.0,,442.0,159.0,-7252.0,,
-275.0,-74.0,-100.0,-263.0,,371.0,9.0,-16577.0,,
-267.0,-9.0,-100.0,-242.0,,432.0,-120.0,-22068.0,,
-267.0,39.0,-114.0,-268.0,,629.0,-208.0,-21688.0,,
-263.0,8.0,-83.0,-270.0,,827.0,-220.0,-16004.0,,
-250.0,-33.0,-129.0,-291.0,,767.0,-135.0,-6623.0,,
-216.0,-50.0,-161.0,-310.0,,657.0,-235.0,2063.0,,
-212.0,-93.0,-237.0,-290.0,,605.0,-436.0,9040.0,,
-200.0,-101.0,-225.0,-260.0,,409.0,-486.0,14339.0,,
-182.0,-85.0,-221.0,-227.0,,392.0,-557.0,16797.0,,
-159.0,-35.0,-212.0,-210.0,,280.0,-639.0,16128.0,,
-131.0,32.0,-157.0,-211.0,,377.0,-676.0,11882.0,,
-100.0,-45.0,-173.0,-220.0,,446.0,-573.0,5881.0,,
-81.0,-209.0,-120.0,-224.0,,382.0,-280.0,-1941.0,,
-86.0,-292.0,-121.0,-224.0,,320.0,-119.0,-10136.0,,
-56.0,-330.0,-80.0,-222.0,,185.0,-112.0,-15356.0,,
-30.0,-375.0,-101.0,-204.0,,441.0,-65.0,-17292.0,,
16.0,-418.0,-89.0,-216.0,,613.0,107.0,-15703.0,,
35.0,-406.0,-64.0,-241.0,,547.0,352.0,-11317.0,,
60.0,-319.0,-76.0,-207.0,,377.0,405.0,-4440.0,,
88.0,-214.0,39.0,-161.0,,398.0,215.0,3573.0,,
98.0,-186.0,42.0,-107.0,,438.0,-73.0,10812.0,,
120.0,-153.0,132.0,-89.0,,402.0,-271.0,16453.0,,
127.0,-4.0,107.0,-91.0,,654.0,-330.0,18870.0,,
157.0,114.0,63.0,-97.0,,820.0,-310.0,16758.0,,
143.0,188.0,34.0,-85.0,,839.0,-213.0,9850.0,,
129.0,332.0,-58.0,-34.0,,681.0,-162.0,848.0,,
93.0,485.0,-35.0,-26.0,,648.0,-238.0,-8447.0,,
79.0,595.0,-40.0,9.0,,588.0,-455.0,-16505.0,,
73.0,510.0,84.0,34.0,,413.0,-738.0,-20729.0,,
62.0,306.0,82.0,34.0,,245.0,-838.0,-20762.0,,
85.0,170.0,98.0,58.0,,123.0,-688.0,-15463.0,,
78.0,4.0,65.0,30.0,,279.0,-461.0,-6317.0,,
89.0,-82.0,-26.0,-23.0,,287.0,-182.0,2836.0,,
86.0,-143.0,-53.0,-110.0,,336.0,96.0,9983.0,,
109.0,-147.0,-129.0,-193.0,,340.0,251.0,14757.0,,
127.0,-65.0,-88.0,-192.0,,418.0,158.0,17673.0,,
146.0,-47.0,-117.0,-200.0,,628.0,22.0,16998.0,,
168.0,-13.0,-95.0,-202.0,,655.0,106.0,12176.0,,
183.0,9.0,-160.0,-220.0,,626.0,173.0,3462.0,,
176.0,16.0,-181.0,-287.0,,397.0,95.0,-6753.0,,
155.0,-43.0,-173.0,-280.0,,347.0,-127.0,-13543.0,,
171.0,-191.0,-248.0,-228.0,,335.0,-397.0,-15557.0,,
143.0,-341.0,-239.0,-137.0,,414.0,-541.0,-12612.0,,
138.0,-390.0,-288.0,-34.0,,423.0,-553.0,-6649.0,,
115.0,-417.0,-268.0,51.0,,127.0,-450.0,-325.0,,
97.0,-450.0,-247.0,130.0,,165.0,-374.0,4142.0,,
75.0,-399.0,-188.0,167.0,,402.0,-424.0,5554.0,,
44.0,-250.0,-149.0,230.0,,524.0,-555.0,5607.0,,
56.0,12.0,-55.0,235.0,,350.0,-664.0,4857.0,,
35.0,203.0,21.0,158.0,,382.0,-673.0,3989.0,,
30.0,433.0,43.0,17.0,,546.0,-576.0,2935.0,,
10.0,654.0,89.0,-156.0,,484.0,-336.0,1300.0,,
-3.0,733.0,6.0,-302.0,,367.0,15.0,-1306.0,,
-26.0,751.0,-33.0,-454.0,,227.0,280.0,-4342.0,,
-51.0,612.0,-146.0,-522.0,,344.0,322.0,-5051.0,,
-69.0,428.0,-139.0,-534.0,,324.0,210.0,-3386.0,,
-78.0,225.0,-81.0,-534.0,,409.0,308.0,327.0,,
-76.0,-7.0,-27.0,-493.0,,636.0,677.0,4013.0,,
-92.0,-185.0,88.0,-446.0,,617.0,813.0,4273.0,,
-84.0,-229.0,81.0,-373.0,,494.0,634.0,814.0,,
-113.0,-177.0,157.0,-309.0,,356.0,517.0,-4526.0,,
-124.0,-152.0,143.0,-225.0,,443.0,460.0,-7418.0,,
-128.0,-103.0,122.0,-148.0,,436.0,230.0,-6620.0,,
-117.0,-36.0,57.0,-122.0,,345.0,-71.0,-3194.0,,
-104.0,27.0,-107.0,-70.0,,151.0,-277.0,816.0,,
-101.0,101.0,-201.0,-66.0,,-22.0,-261.0,2320.0,,
-79.0,144.0,-315.0,-98.0,,31.0,-165.0,2479.0,,
-88.0,191.0,-347.0,-114.0,,168.0,-484.0,3192.0,,
-69.0,300.0,-309.0,-143.0,,233.0,-1203.0,5544.0,,
-59.0,336.0,-259.0,-198.0,,45.0,-1578.0,8017.0,,
-31.0,268.0,-189.0,-265.0,,-27.0,-1228.0,7911.0,,
0.0,192.0,-95.0,-259.0,,-178.0,-702.0,4286.0,,
-16.0,121.0,0.0,-266.0,,-214.0,-562.0,-2455.0,,
-14.0,38.0,105.0,-322.0,,-178.0,-755.0,-8386.0,,
-3.0,-52.0,182.0,-370.0,,-191.0,-892.0,-10646.0,,
1.0,-61.0,243.0,-376.0,,-58.0,-733.0,-8697.0,,
0.0,-73.0,242.0,-329.0,,62.0,-382.0,-4240.0,,
-17.0,-72.0,193.0,-286.0,,282.0,-135.0,587.0,,
-10.0,-80.0,149.0,-205.0,,144.0,-104.0,4741.0,,
12.0,-211.0,86.0,-129.0,,210.0,-21.0,6572.0,,
35.0,-297.0,3.0,-58.0,,409.0,200.0,6915.0,,
68.0,-322.0,-111.0,22.0,,295.0,262.0,6337.0,,
73.0,-326.0,-191.0,69.0,,225.0,21.0,5042.0,,
90.0,-356.0,-255.0,131.0,,202.0,-80.0,2845.0,,
76.0,-388.0,-229.0,153.0,,292.0,384.0,-659.0,,
79.0,-366.0,-232.0,91.0,,133.0,861.0,-3272.0,,
109.0,-328.0,-189.0,6.0,,33.0,590.0,-4763.0,,
134.0,-265.0,-157.0,-44.0,,-105.0,-33.0,-5892.0,,
170.0,-176.0,-146.0,-83.0,,-307.0,-156.0,-6954.0,,
185.0,-14.0,-62.0,-134.0,,-358.0,230.0,-6971.0,,
226.0,128.0,-63.0,-178.0,,-297.0,608.0,-4687.0,,
230.0,185.0,11.0,-220.0,,-124.0,613.0,-1504.0,,
227.0,219.0,4.0,-274.0,,-178.0,263.0,2065.0,,
195.0,305.0,56.0,-302.0,,-243.0,-60.0,5044.0,,
199.0,408.0,72.0,-287.0,,-315.0,-213.0,6332.0,,
195.0,388.0,16.0,-259.0,,-127.0,-232.0,5901.0,,
143.0,237.0,26.0,-199.0,,25.0,-180.0,4694.0,,
131.0,30.0,-21.0,-121.0,,-113.0,-179.0,4804.0,,
115.0,-69.0,0.0,-76.0,,-113.0,-140.0,5531.0,,
129.0,-45.0,-71.0,-6.0,,-91.0,-109.0,4517.0,,
87.0,-31.0,-46.0,37.0,,-121.0,-3.0,53.0,,
88.0,4.0,-85.0,34.0,,-369.0,105.0,-5796.0,,
90.0,117.0,-116.0,43.0,,-506.0,12.0,-9663.0,,
105.0,200.0,-68.0,7.0,,-363.0,-4.0,-11245.0,,
138.0,190.0,-127.0,4.0,,-205.0,176.0,-9055.0,,
134.0,221.0,-57.0,-5.0,,-226.0,378.0,-3359.0,,
168.0,314.0,-31.0,-17.0,,-379.0,302.0,2341.0,,
173.0,363.0,92.0,-27.0,,-358.0,26.0,5567.0,,
214.0,394.0,157.0,-96.0,,-184.0,-57.0,6542.0,,
224.0,368.0,224.0,-92.0,,30.0,-15.0,7152.0,,
238.0,259.0,284.0,-118.0,,37.0,-121.0,7368.0,,
262.0,178.0,268.0,-138.0,,-69.0,-330.0,6886.0,,
288.0,148.0,277.0,-148.0,,-148.0,-451.0,4410.0,,
304.0,88.0,141.0,-200.0,,-148.0,-376.0,-530.0,,
304.0,62.0,128.0,-221.0,,54.0,-12.0,-5956.0,,
300.0,104.0,38.0,-259.0,,184.0,268.0,-9005.0,,
260.0,88.0,-1.0,-278.0,,216.0,123.0,-7396.0,,
261.0,65.0,-83.0,-307.0,,204.0,-59.0,-4423.0,,
218.0,31.0,-117.0,-319.0,,131.0,80.0,-1638.0,,
201.0,-73.0,-125.0,-321.0,,73.0,277.0,1223.0,,
149.0,-153.0,-219.0,-353.0,,214.0,253.0,2623.0,,
95.0,-205.0,-151.0,-363.0,,337.0,87.0,3878.0,,
80.0,-301.0,-288.0,-350.0,,96.0,87.0,4707.0,,
42.0,-357.0,-246.0,-317.0,,-76.0,414.0,3699.0,,
29.0,-306.0,-284.0,-290.0,,-68.0,803.0,1066.0,,
1.0,-204.0,-304.0,-276.0,,156.0,769.0,-1106.0,,
-2.0,-80.0,-305.0,-294.0,,267.0,321.0,-1263.0,,
-28.0,-4.0,-388.0,-345.0,,-47.0,63.0,-256.0,,
-29.0,69.0,-299.0,-346.0,,-349.0,-52.0,707.0,,
-33.0,143.0,-333.0,-326.0,,-449.0,-105.0,210.0,,
-28.0,120.0,-173.0,-276.0,,-380.0,-83.0,-182.0,,
-15.0,87.0,-95.0,-217.0,,-392.0,-229.0,-127.0,,
-3.0,76.0,-11.0,-192.0,,-341.0,-346.0,-641.0,,
23.0,55.0,53.0,-182.0,,-312.0,-413.0,-982.0,,
4.0,64.0,135.0,-196.0,,-142.0,-511.0,-1958.0,,
14.0,119.0,258.0,-172.0,,85.0,-498.0,-2209.0,,
13.0,222.0,315.0,-149.0,,-104.0,-28.0,-883.0,,
23.0,268.0,425.0,-90.0,,-156.0,682.0,1369.0,,
22.0,242.0,387.0,-58.0,,-75.0,896.0,3115.0,,
24.0,253.0,434.0,-62.0,,40.0,467.0,2747.0,,
46.0,191.0,332.0,-17.0,,54.0,-204.0,2830.0,,
34.0,48.0,252.0,13.0,,-45.0,-335.0,3894.0,,
46.0,-40.0,121.0,58.0,,-142.0,242.0,3835.0,,
55.0,-137.0,5.0,123.0,,-159.0,844.0,1633.0,,
65.0,-297.0,-21.0,199.0,,182.0,829.0,-1685.0,,
74.0,-455.0,-92.0,250.0,,273.0,158.0,-4447.0,,
96.0,-579.0,-1.0,295.0,,150.0,-430.0,-6084.0,,
102.0,-581.0,-64.0,330.0,,148.0,-325.0,-5543.0,,
104.0,-409.0,-19.0,323.0,,283.0,221.0,-4266.0,,
122.0,-222.0,-58.0,293.0,,256.0,433.0,-2172.0,,
113.0,-77.0,-69.0,221.0,,-25.0,97.0,1252.0,,
104.0,110.0,-38.0,50.0,,-58.0,-288.0,4233.0,,
91.0,320.0,-116.0,118.0,,-53.0,-444.0,6982.0,,
74.0,496.0,-58.0,29.0,,-106.0,-112.0,8488.0,,
66.0,520.0,-151.0,-199.0,,-223.0,670.0,8606.0,,
72.0,424.0,-171.0,3.0,,-242.0,1167.0,6688.0,,
90.0,359.0,-148.0,-231.0,,-239.0,963.0,1723.0,,
83.0,291.0,-118.0,-246.0,,-242.0,277.0,-5145.0,,
74.0,236.0,-39.0,-55.0,,-126.0,-225.0,-11599.0,,
89.0,117.0,-9.0,-145.0,,-206.0,15.0,-13443.0,,
83.0,13.0,30.0,-39.0,,-282.0,685.0,-11001.0,,
82.0,45.0,58.0,-110.0,,-292.0,1092.0,-5971.0,,
99.0,11.0,74.0,10.0,,-204.0,776.0,-68.0,,
161.0,-11.0,119.0,-117.0,,-201.0,-175.0,4698.0,,
211.0,0.0,135.0,-117.0,,-190.0,-1009.0,9098.0,,
218.0,-42.0,105.0,-59.0,,-47.0,-998.0,12545.0,,
239.0,-36.0,83.0,-134.0,,-70.0,-132.0,13671.0,,
245.0,-37.0,-5.0,108.0,,-105.0,681.0,9391.0,,
246.0,-72.0,31.0,-23.0,,-118.0,439.0,1701.0,,
253.0,-84.0,-4.0,140.0,,-114.0,-636.0,-4098.0,,
262.0,-65.0,-28.0,216.0,,-245.0,-1237.0,-7342.0,,
253.0,-80.0,-24.0,227.0,,-292.0,-536.0,-7139.0,,
238.0,-155.0,-114.0,304.0,,-185.0,836.0,-5829.0,,
208.0,-198.0,-67.0,227.0,,-82.0,1709.0,-4998.0,,
192.0,-215.0,-96.0,200.0,,34.0,1583.0,-4288.0,,
184.0,-192.0,-24.0,90.0,,-35.0,813.0,-2958.0,,
149.0,-172.0,-8.0,125.0,,-109.0,221.0,709.0,,
138.0,-195.0,-43.0,0.0,,-106.0,355.0,4229.0,,
114.0,-146.0,-3.0,27.0,,2.0,918.0,5777.0,,
99.0,-13.0,-5.0,-84.0,,-100.0,1085.0,4355.0,,
84.0,66.0,41.0,-39.0,,-307.0,481.0,2180.0,,
68.0,76.0,76.0,-56.0,,-167.0,-412.0,1400.0,,
64.0,89.0,149.0,-81.0,,100.0,-844.0,1348.0,,
51.0,57.0,144.0,61.0,,183.0,-564.0,2599.0,,
54.0,-4.0,161.0,-34.0,,-59.0,-5.0,2791.0,,
32.0,-140.0,128.0,94.0,,-117.0,224.0,1287.0,,
19.0,-306.0,68.0,-9.0,,16.0,-79.0,-2196.0,,
12.0,-353.0,64.0,152.0,,158.0,-530.0,-6418.0,,
-10.0,-308.0,-26.0,142.0,,181.0,-721.0,-7885.0,,
-14.0,-209.0,-58.0,103.0,,-40.0,-554.0,-5932.0,,
4.0,-81.0,-165.0,181.0,,-189.0,-85.0,-1091.0,,
48.0,34.0,-268.0,73.0,,-154.0,453.0,2366.0,,
84.0,55.0,-351.0,137.0,,100.0,787.0,3540.0,,
89.0,80.0,-428.0,-3.0,,89.0,861.0,3771.0,,
116.0,139.0,-399.0,-5.0,,-225.0,982.0,3364.0,,
162.0,139.0,-408.0,-69.0,,-423.0,1234.0,4085.0,,
182.0,219.0,-333.0,-47.0,,-417.0,1438.0,4678.0,,
194.0,270.0,-291.0,-44.0,,-206.0,1656.0,4388.0,,
189.0,173.0,-256.0,-67.0,,-47.0,1752.0,1515.0,,
211.0,129.0,-190.0,-48.0,,-131.0,1476.0,-2359.0,,
229.0,111.0,-206.0,-154.0,,-334.0,942.0,-4098.0,,
211.0,25.0,-164.0,-110.0,,-365.0,536.0,-5108.0,,
203.0,-31.0,-170.0,-110.0,,-316.0,502.0,-4403.0,,
188.0,-60.0,-156.0,-45.0,,-305.0,657.0,-3109.0,,
176.0,-59.0,-191.0,41.0,,-229.0,620.0,-2023.0,,
156.0,27.0,-202.0,132.0,,-200.0,310.0,-844.0,,
139.0,68.0,-190.0,211.0,,-221.0,53.0,158.0,,
140.0,80.0,-232.0,214.0,,-229.0,57.0,2165.0,,
142.0,85.0,-125.0,184.0,,-276.0,91.0,4284.0,,
143.0,-17.0,-162.0,127.0,,-232.0,-55.0,6854.0,,
132.0,-80.0,-170.0,103.0,,-152.0,-292.0,6952.0,,
120.0,-85.0,-187.0,67.0,,-363.0,-289.0,2753.0,,
105.0,-115.0,-244.0,48.0,,-480.0,70.0,-2586.0,,
64.0,-113.0,-170.0,7.0,,-406.0,382.0,-5786.0,,
31.0,-18.0,-164.0,-20.0,,-367.0,273.0,-5197.0,,
25.0,32.0,-105.0,3.0,,-196.0,-168.0,-4264.0,,
27.0,-7.0,-138.0,-20.0,,-252.0,-369.0,-3529.0,,
13.0,-29.0,-106.0,-82.0,,-390.0,-59.0,-3067.0,,
0.0,-126.0,-81.0,-125.0,,-235.0,342.0,-2429.0,,
-2.0,-153.0,-7.0,-114.0,,-44.0,433.0,358.0,,
3.0,-40.0,121.0,-115.0,,-95.0,252.0,3453.0,,
18.0,-2.0,100.0,-106.0,,-223.0,112.0,6433.0,,
5.0,-114.0,233.0,-52.0,,-145.0,31.0,7069.0,,
0.0,-290.0,198.0,-10.0,,2.0,26.0,5295.0,,
0.0,-374.0,188.0,1.0,,37.0,222.0,3828.0,,
-3.0,-431.0,176.0,-32.0,,-185.0,372.0,2662.0,,
10.0,-540.0,59.0,0.0,,-263.0,344.0,2067.0,,
10.0,-548.0,-1.0,19.0,,-190.0,266.0,833.0,,
56.0,-405.0,-131.0,62.0,,-184.0,235.0,-2001.0,,
81.0,-206.0,-190.0,142.0,,-131.0,341.0,-6838.0,,
65.0,-51.0,-271.0,170.0,,-65.0,500.0,-11385.0,,
65.0,86.0,-209.0,225.0,,-31.0,425.0,-12150.0,,
76.0,275.0,-192.0,217.0,,-241.0,84.0,-8837.0,,
89.0,403.0,-136.0,204.0,,-228.0,17.0,-2451.0,,
65.0,453.0,-46.0,190.0,,-190.0,560.0,3338.0,,
67.0,442.0,-16.0,152.0,,-292.0,1118.0,8022.0,,
63.0,392.0,111.0,121.0,,-208.0,1188.0,11444.0,,
40.0,451.0,128.0,63.0,,-244.0,957.0,12723.0,,
46.0,501.0,195.0,-22.0,,-298.0,763.0,14312.0,,
43.0,414.0,170.0,-112.0,,-225.0,800.0,12802.0,,
22.0,344.0,155.0,-144.0,,-166.0,910.0,5744.0,,
-30.0,366.0,164.0,-155.0,,-258.0,966.0,-3833.0,,
-77.0,377.0,109.0,-160.0,,-87.0,917.0,-11958.0,,
-115.0,233.0,88.0,-127.0,,0.0,730.0,-15810.0,,
-142.0,53.0,2.0,-70.0,,-173.0,448.0,-16230.0,,
-146.0,0.0,-11.0,0.0,,-251.0,108.0,-14168.0,,
-152.0,5.0,-15.0,110.0,,-316.0,-152.0,-10851.0,,
-160.0,-44.0,41.0,188.0,,-268.0,-333.0,-5173.0,,
-172.0,-128.0,108.0,242.0,,-425.0,-223.0,2869.0,,
-151.0,-98.0,143.0,285.0,,-492.0,121.0,10247.0,,
-129.0,-88.0,156.0,305.0,,-378.0,197.0,15241.0,,
-108.0,-146.0,121.0,297.0,,-118.0,-244.0,16161.0,,
-61.0,-182.0,98.0,216.0,,129.0,-763.0,13940.0,,
-30.0,-200.0,56.0,130.0,,59.0,-523.0,9171.0,,
-21.0,-166.0,50.0,-13.0,,31.0,426.0,2682.0,,
-32.0,-208.0,28.0,-142.0,,-56.0,1182.0,-3601.0,,
-31.0,-308.0,35.0,-221.0,,8.0,866.0,-8612.0,,
-30.0,-358.0,11.0,-294.0,,92.0,-94.0,-10498.0,,
